GENE       CHR      START       STOP  NSNPS  NPARAM    N        ZSTAT            P
55363        9  100679073  100717197     93      13  556      0.79848       0.2123
10541        9  100735479  100790860    164      35  556         1.39     0.082257
9830         9  100788071  100891695    303      37  556       1.4278     0.076677
54187        9  100808959  100855365    129      22  556       1.2598      0.10387
7464         9  100873257  100964956    470      71  556       1.1562       0.1238
55357        9  100951280  101028003    440      46  556       1.7409     0.040853
9568         9  101040364  101481479   2173     184  556       1.1967      0.11571
203286       9  101484291  101568794    262      26  556      -0.7899      0.78521
79695        9  101559981  101622363    233      47  556      0.30911      0.37862
1306         9  101695995  101843074    580      64  556    -0.067346      0.52685
7046         9  101857412  101926474    197      28  556      -1.6836      0.95387
85365        9  101968707  101994246     76      13  556    -0.050585      0.52017
10952        9  101974570  102002901     95      11  556    -0.086175      0.53434
8013         9  102574137  102639173    110      31  556      -1.1069      0.86584
55014        9  102658915  102746818    213      29  556      -1.3511      0.91167
23071        9  102731461  102871330    341      25  556     -0.65008      0.74218
27130        9  102851467  103073908    659      31  556      -1.4058      0.92011
54881        9  103054357  103125856    216      25  556      -1.0273      0.84785
91283        9  103179495  103224016    180      19  556     -0.36239      0.64147
100526694    9  103194188  103349918    595      36  556     -0.76519      0.77792
8577         9  103225520  103349918    474      43  556     -0.94126      0.82671
347273       9  103330361  103360671    127      21  556     -0.39247      0.65264
54886        9  103781031  104097417   1393      89  556      0.25708      0.39856
570          9  104112699  104157287    200      17  556     -0.89594      0.81486
54534        9  104141096  104170919    110      28  556      -1.5281      0.93676
7743         9  104151136  104182942    133      22  556      -1.3348      0.90903
229          9  104172842  104208062    140      24  556     -0.23488      0.59285
84302        9  104225442  104259475    144      38  556     -0.98785      0.83839
56254        9  104286131  104335626    153      34  556     -0.52507      0.70023
116443       9  104321634  104510862    879      37  556     -0.10191      0.54059
5535         9  104343897  104367283     86      24  556     -0.38802        0.651
1539         9  105747593  105790770    257      23  556     -0.94617      0.82797
10592        9  106846213  106913700    459      17  556     -0.87863       0.8102
138805       9  107256544  107277503     86      15  556     -0.54662      0.70768
138804       9  107278534  107299490     90      17  556      0.57189       0.2837
138803       9  107288051  107309094     72      16  556      0.64519       0.2594
138802       9  107321449  107342411     69      13  556     -0.14881      0.55915
138799       9  107350738  107371694    162      11  556    -0.059992      0.52392
392376       9  107356952  107377908    176      11  556    -0.096502      0.53844
286362       9  107369529  107390485    132      10  556      0.20056      0.42052
286365       9  107446703  107467743    104      18  556      0.97998      0.16355
25934        9  107499969  107532403    132      28  556     -0.12468      0.54961
55335        9  107516022  107550045    147      34  556      -1.0102      0.84381
19           9  107533283  107700527    900     130  556      -1.3112      0.90511
23446        9  107996906  108210785    616      44  556       0.6066      0.27206
83856        9  108200077  108324714    390      40  556       4.1205   1.8901e-05
2218         9  108310411  108413399    311      37  556       3.5072   0.00022638
6887         9  108408562  108435393    137      37  556      0.32678      0.37192
55151        9  108446806  108548892    475      24  556     -0.26095      0.60294
58499        9  109612469  109785525    440      71  556       2.4573    0.0069998
5887         9  110035517  110104475    312      24  556      0.11454      0.45441
9314         9  110237133  110262047     81      14  556     -0.56151      0.71277
10880        9  111606868  111628275    143      23  556      -1.2371      0.89198
10881        9  111614603  111636035    131      25  556      -1.6711      0.95265
8518         9  111619800  111706608    437      39  556      -1.2673      0.89748
54942        9  111686673  111713238     89      16  556     -0.56361      0.71349
8727         9  111694849  111785829    327      28  556     -0.72397      0.76546
23731        9  111767415  111892225    556      35  556     -0.69316       0.7559
23732        9  111889581  111939571    228      39  556     -0.69006      0.75492
54566        9  111924254  112093021    627      83  556       1.6615     0.048303
5774         9  112127974  112270593    498      54  556      0.63671      0.26216
114299       9  112393068  112723756   1624     114  556    -0.098288      0.53915
445815       9  112532577  112944792   1853     161  556    -0.068373      0.52726
11217        9  112800878  112944792    652      72  556     -0.17198      0.56827
401546       9  112951841  112980413    162      34  556      0.16652      0.43387
7295         9  112996092  113028920    167      37  556      0.87366      0.19115
255220       9  113055762  113110163    279      53  556      0.19283      0.42354
79987        9  113117528  113352160   1146      87  556      0.38148      0.35142
4593         9  113420935  113576386    607      66  556       1.1579      0.12345
1902         9  113625542  113811523    754      62  556     -0.83873      0.79919
26248        9  114079763  114101952     64      16  556       1.0262       0.1524
