GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
347240       9   34242378   34339198    302      29  378060       1.7431     0.040661
318          9   34319504   34353711     97      20  367017       1.4539     0.072987
57462        9   34358907   34386894     80      25  406093       1.0185      0.15422
84688        9   34369017   34407898    118      30  401179    -0.036649      0.51462
203259       9   34388182   34468568    286      34  386378     -0.62905      0.73534
27019        9   34448750   34530987    219      39  383457     -0.83478      0.79808
375704       9   34511040   34533037     46      18  353961      -1.1611       0.8772
1271         9   34541425   34600713    215      41  392082      0.27119      0.39312
138716       9   34600482   34622110     47      14  374989      -1.3988      0.91907
11258        9   34603542   34630520     64      17  386904     -0.52337      0.69964
138715       9   34611455   34638011     65      17  386580     -0.14726      0.55854
10280        9   34624719   34647805     66      19  394257     -0.30499      0.61981
2592         9   34636586   34660595     58      16  396145     -0.53243      0.70279
3590         9   34642182   34671899     77      19  385825      -0.6382      0.73833
10850        9   34651893   34672689     54      14  383724     -0.45467      0.67533
6363         9   34679567   34701274     71      16  341098     -0.98129      0.83678
6366         9   34699002   34720164     78      18  373155     -0.69116      0.75527
259308       9   34713050   34739535    111      22  359513     -0.34102      0.63346
23349        9   34947484   34992541    127      38  373367      -1.3844      0.91689
25822        9   34979638   35008430     72      28  377027     -0.39581      0.65388
138724       9   35031102   35055988     66      17  397002     -0.32911      0.62896
7415         9   35046065   35082739    111      26  397264     -0.24752      0.59775
2189         9   35063833   35090043     71      22  399278      0.12846      0.44889
84720        9   35077028   35106598     84      20  398465     -0.63398      0.73695
30968        9   35089888   35113184     65      19  391688     -0.65535      0.74388
80256        9   35094118   35126338    109      29  380829      -1.3145      0.90567
10497        9   35151976   35415334    839      41  376483       1.3453     0.089262
9853         9   35480007   35571895    246      53  384429     -0.80078      0.78837
730112       9   35551827   35573896     62      19  400062     -0.73741      0.76956
7016         9   35595281   35620038     77      19  401869     -0.50825      0.69436
971          9   35599976   35628862    100      24  385110     -0.23276      0.59203
27240        9   35639295   35660947    116      24  383549       0.8533      0.19675
203260       9   35648279   35671500    109      17  386897     -0.55964      0.71214
84904        9   35648872   35685863    157      26  389471     -0.56049      0.71243
768          9   35663915   35691156     93      26  383745     -0.67511       0.7502
7169         9   35671990   35700583     99      28  384479      -0.4734      0.68204
7094         9   35687334   35742392    141      39  378749     -0.59364      0.72362
10488        9   35722317   35747005     53      26  382248      0.14886      0.44083
57704        9   35726863   35759925     90      29  382938      -0.1365      0.55429
9827         9   35739277   35763264     69      21  382387     -0.42776      0.66559
692094       9   35742987   35764274     64      18  376672     -0.36963      0.64417
4882         9   35779962   35819728    117      24  376307     -0.77258      0.78011
26206        9   35797782   35822269     70      22  375385     -0.61697      0.73137
84681        9   35802957   35825481     66      25  366938      -0.3021      0.61871
392307       9   35807014   35843372    115      29  373868     -0.25685      0.60135
51754        9   35819222   35864844    176      41  380177     -0.41747      0.66183
392309       9   35859460   35880398     88      27  393909     -0.63712      0.73798
646962       9   35896189   35917138    103      31  312231     -0.27253      0.60739
56656        9   35947105   35968151    121      17  386554      0.71211       0.2382
8434         9   36026910   36134452    354      33  392125      0.69446       0.2437
152007       9   36126730   36173910    216      40  367152      0.70632      0.23999
881          9   36155990   36181331    108      16  398914      0.92695      0.17698
1211         9   36180853   36222059    145      34  387540       2.4044    0.0080995
10020        9   36204438   36287053    313      35  377392       2.1863     0.014396
152006       9   36326395   36497568    543      39  375988     -0.12656      0.55036
9833         9   36562859   36687680    359      25  368879      -0.2346      0.59274
5079         9   36823272   37044476   1076     102  388882       1.6823     0.046252
84186        9   37110161   37368146    556      39  373814      0.30641      0.37964
9380         9   37412693   37446990    122      32  373119     -0.86334      0.80602
9925         9   37428099   37475407    116      31  401653      -1.0117      0.84416
64425        9   37475945   37513694    242      19  399016      -1.1232      0.86932
26267        9   37500889   37586250    338      36  395489     -0.93148       0.8242
401505       9   37578410   37602636     78      16  392237     -0.56737      0.71477
22844        9   37641052   37756901    545      57  389515      -1.6094      0.94624
158234       9   37743797   37788969    202      27  380263     -0.45247      0.67453
51010        9   37769711   37795089    116      20  394287     -0.73656       0.7693
